ID,lang,Date,Source,len,Orig_Tweet,Tweet,Likes,RTs,Hashtags,UserMentionNames,UserMentionID,Name,Place,Followers,Friends
1013597060640145408,en,2018-07-02 01:35:45,Twitter for Android,140,"RT @Squawka: Only two goalkeepers have saved three penalties in a #WorldCup penalty shoot-out: 

1/7/2006: #POR's Ricardo vs. #ENG 

1/7/20…",Only two goalkeepers have saved three penalties in penalty shoot out Ricardo vs,0,477,"WorldCup,POR,ENG",Squawka Football,Squawka,Cayleb,Accra,861,828
1013597056219295744,en,2018-07-02 01:35:44,Twitter for Android,139,"RT @FCBarcelona: ?? @ivanrakitic scores the winning penalty to send @HNS_CFF into the #WorldCup quarter-finals, where they'll face Russia!…",scores the winning penalty to send into the quarter finals where they will face Russia,0,1031,WorldCup,"FC Barcelona,Ivan Rakitic,HNS | CFF","FCBarcelona,ivanrakitic,HNS_CFF",Febri Aditya,Bogor,667,686
1013597044198391808,en,2018-07-02 01:35:41,Twitter Web Client,142,"We get stronger
Turn the music up now
We got that power power~

#PowerByEXO #WorldCup #FIFAStadiumDJ #XiuminLeague 
@weareoneEXO @FIFAWorldCup",We get stronger Turn the music up now We got that power power,0,0,"PowerByEXO,WorldCup,FIFAStadiumDJ,XiuminLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",Frida Carrillo,"Zapopan, Jalisco",17,89
1013597039978995712,en,2018-07-02 01:35:40,Twitter for iPhone,140,"RT @ShShShShShSh555: I'm happy for #Russia winning. Especially since, you know, we colluded and all. 
Russia eliminates Spain after penalty…",am happy for winning Especially since you know we colluded and all Russia eliminates Spain after penalty,0,4,Russia,V?Deplorable?45  ??,ShShShShShSh555,?a?????,Mount Olympus ,208,338
1013597038951436288,en,2018-07-02 01:35:40,Twitter Web Client,138,"RT @FridaCarrillo05: When you see me
When we feel the same feeling
Power power~

?????
#PowerByEXO #WorldCup #FIFAStadiumDJ #XiuminLeague…",When you see me When we feel the same feeling Power power,0,1,"PowerByEXO,WorldCup,FIFAStadiumDJ,XiuminLeague",Frida Carrillo,FridaCarrillo05,"STAN LEGENDS, STAN EXO","Lima, Peru",7,9
1013597036178956288,en,2018-07-02 01:35:39,Twitter for Android,86,"RT @EllaPangilinanx: Idek what to do anymore. 
Spain and Portugal both out ? #WorldCup",Idek what to do anymore Spain and Portugal both out,0,1,WorldCup,Ella Laxa-Pangilinan,EllaPangilinanx,Alice,"Bulacan, Central Luzon",34,315
1013597036090818560,en,2018-07-02 01:35:39,Twitter for Android,135,RT @SiClancy: I know it’s been an amazing World Cup but this is a bit too much excitement from Nacho. #worldcup https://t.co/PUCzb7nLP1,know it been an amazing World Cup but this is bit too much excitement from Nacho,0,3817,worldcup,Simon Clancy,SiClancy,Goku,Barcelona,105,51
1013597029623189504,en,2018-07-02 01:35:38,Twitter for Android,88,RT @dw_sports: 2 PENALTY SHOOTOUTS IN ONE DAY! #CRODEN #WorldCup https://t.co/Y2O33Ukv4B,PENALTY SHOOTOUTS IN ONE DAY,0,17,"CRODEN,WorldCup",DW Sports,dw_sports,miikii,Thailand,187,188
1013597022992195585,en,2018-07-02 01:35:36,Twitter for iPad,120,"RT @IanStaffs: Wonder what the odds were on Messi, Ronaldo and Modric all missing penalties at this world cup? #WorldCup",Wonder what the odds were on Messi Ronaldo and Modric all missing penalties at this world cup,0,4,WorldCup,Ian Stafford,IanStaffs,SKS Media India,"Mumbai, India",2147,2403
1013597015375339520,en,2018-07-02 01:35:34,Twitter for iPhone,125,RT @LeJuan__James: Lebron news is cool and all pero let’s gets back to what’s  important..... Let’s GO MEXICO! ???? #WorldCup,Lebron news is cool and all pero let gets back to what important Let GO MEXICO,0,3,WorldCup,LeJuan James,LeJuan__James,DD Benitez,The Ohio State University,171,403
1013597005967437825,en,2018-07-02 01:35:32,Twitter Lite,98,RT @onxmyown: Poweeeer @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague,Poweeeer,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Paola,FIFA World Cup ?,EXO","onxmyown,FIFAWorldCup,weareoneEXO",Andrea?,en tu corazón :v,152,251
1013597004231008257,en,2018-07-02 01:35:32,Twitter for iPhone,129,"RT @marinamaral2: Soccer team of British WWI soldiers wearing gas masks, France, 1916. #WorldCup #history https://t.co/ES3MWS0bnp",Soccer team of British WWI soldiers wearing gas masks France,0,373,"WorldCup,history",Marina Amaral,marinamaral2,telha de amianto supreme,www.behance.net/925png,333,439
1013596995305472000,en,2018-07-02 01:35:30,Twitter for Android,140,RT @EmbassyofRussia: #Russia proceeds to the 1/4 finals as it wins against #Spain in 2018 #WorldCup 1st knockout stage (1/8 finals). Hard-e…,proceeds to the finals as it wins against in st knockout stage finals Hard,0,165,"Russia,Spain,WorldCup",Russia in RSA ??,EmbassyofRussia,????,"???????, ??????",343,666
1013596987659378691,en,2018-07-02 01:35:28,Twitter for Android,140,"RT @SkyFootball: ""There's nothing to be scared of.""

Colombia are poor and @England have clear a path to #WorldCup semi-finals, says @PaulM…",Theres nothing to be scared of Colombia are poor and have clear path to semi finals says,0,85,WorldCup,"Sky Sports World Cup,England","SkyFootball,England",Gato Mundialista ??,"Bogotá, D.C., Colombia",58130,32369
1013596984589111296,en,2018-07-02 01:35:27,Twitter for iPhone,138,"RT @Footy_JokesOG: ?? Kasper Schmeichel:

Saves penalty in Extra Time

Saves 2 penalties in shootout.

Still knocked out of the #WorldCup…",Kasper Schmeichel Saves penalty in Extra Time Saves penalties in shootout Still knocked out of the,0,762,WorldCup,Footy Jokes,Footy_JokesOG,Facundo Zabala,Montevideo,440,1281
1013596981619458048,en,2018-07-02 01:35:26,Twitter Lite,110,"RT @onxmyown: I SAY E X, YOU SAY O @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague",SAY X YOU SAY,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Paola,FIFA World Cup ?,EXO","onxmyown,FIFAWorldCup,weareoneEXO",Andrea?,en tu corazón :v,152,251
1013596975990824960,en,2018-07-02 01:35:25,Twitter Lite,137,"RT @GabylCl9: @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ
#ChenLeague
We got a power, power!? https://t.co/9G0fTe1JlE",We got power power,0,5,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Gabriela Lizeth Cano,FIFA World Cup ?,EXO","GabylCl9,FIFAWorldCup,weareoneEXO",Guadalupe,Argentina,334,639
1013596973717512194,en,2018-07-02 01:35:24,Twitter for Android,159,"Oh oh oh 3-6-5,  venga en tu camino ??
         Te protegerse ?

Please play #PowerByEXO of
@weareoneEXO 

#WorldCup 
#FIFAStadiumDJ

@FIFAWorldCup

#LayLeague",Oh oh oh venga en tu camino Te protegerse Please play of,0,0,"PowerByEXO,WorldCup,FIFAStadiumDJ,LayLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?liszloey?,Santo Domingo,425,1172
1013596964687044608,en,2018-07-02 01:35:22,Twitter for Android,140,"RT @mohanstatsman: Former winners of #WorldCup knocked out in #FIFAWorldCup2018
#GER 1954, 1974, 1990, 2014
#ARG 1978, 1986
#ESP 2010
-
For…",Former winners of knocked out in For,0,388,"WorldCup,FIFAWorldCup2018,GER,ARG,ESP",Mohandas Menon,mohanstatsman,RavichandranRavi,Tirupur,210,2321
1013596954025123840,en,2018-07-02 01:35:20,Twitter Lite,128,RT @UtdIndonesia: ?? 4 v 3 ?? | Congrats Paul Pogba! ??? feel sorry for Marcos Rojo and Messi. #worldcup https://t.co/j8LYFgPSvv,Congrats Paul Pogba feel sorry for Marcos Rojo and Messi,0,90,worldcup,United Indonesia,UtdIndonesia,aca,pabuaran cibinong - bogor,286,181
1013596951504355330,en,2018-07-02 01:35:19,Twitter Web Client,140,RT @ferdimutlu16: Follow me + everyone who Likes this. I follow back.  $  #airdrop  #bitcoin #ICO #bounty #followback #followforfollow #Fol…,Follow me everyone who Likes this follow back,0,23,"airdrop,bitcoin,ICO,bounty,followback,followforfollow",Gezbabagez,ferdimutlu16,TR4SHGOD,"North Carolina, USA",2496,3327
1013596948262031360,en,2018-07-02 01:35:18,Twitter for Android,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,ken,in home,75,137
1013596944021667840,en,2018-07-02 01:35:17,Twitter for iPhone,101,"RT @Footy_JokesOG: Out of #WorldCup

Germany ?
Spain ?
Argentina ?
Portugal ? https://t.co/aPvw0YaUBG",Out of Germany Spain Argentina Portugal,0,1910,WorldCup,Footy Jokes,Footy_JokesOG,? ameer ?????????????,SIN HND LAX,740,580
1013596920978128898,en,2018-07-02 01:35:12,Twitter for Android,129,"RT @WCGoalz: World Cup quarter-finals so far:

?? France vs Uruguay ??
?? Russia vs Croatia ??

#WorldCup https://t.co/OL5sCP9Xrr",World Cup quarter finals so far France vs Uruguay Russia vs Croatia,0,240,WorldCup,World Cup 2018,WCGoalz,urek,?,48,141
1013596916641222659,en,2018-07-02 01:35:11,Twitter for iPhone,138,"RT @NewsBFM: South Korea have become the first Asian team to beat Germany in the history of World Cup. 

#WorldCup https://t.co/EEGPaT99Wh",South Korea have become the first Asian team to beat Germany in the history of World Cup,0,7725,WorldCup,BFM News,NewsBFM,fiiiiqqqq,In Your Pants,384,339
1013596912983789568,en,2018-07-02 01:35:10,Twitter for iPhone,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,jj,"?????????????, ?????????",4,120
1013596907766071297,en,2018-07-02 01:35:09,Twitter for iPhone,138,"RT @Footy_JokesOG: ?? Kasper Schmeichel:

Saves penalty in Extra Time

Saves 2 penalties in shootout.

Still knocked out of the #WorldCup…",Kasper Schmeichel Saves penalty in Extra Time Saves penalties in shootout Still knocked out of the,0,762,WorldCup,Footy Jokes,Footy_JokesOG,ridho ahmad,SMQ - BDJ,283,259
1013596907015467008,en,2018-07-02 01:35:09,Twitter for Android,140,"RT @RenewTimeless: My postcard to Jennifer Salke at @AmazonStudios. I am from the future after all.
#SaveTimeless
P.S. I'd tell you who won…",My postcard to Jennifer Salke at am from the future after all S would tell you who won,0,279,SaveTimeless,"Save Timeless,Amazon Studios","RenewTimeless,AmazonStudios",GeriS,"Florida, USA",184,145
1013596899717181440,en,2018-07-02 01:35:07,Twitter for Android,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,jillyjune,ig ljunzul,873,326
1013596899541180416,en,2018-07-02 01:35:07,Twitter for Android,138,"RT @Footy_JokesOG: ?? Kasper Schmeichel:

Saves penalty in Extra Time

Saves 2 penalties in shootout.

Still knocked out of the #WorldCup…",Kasper Schmeichel Saves penalty in Extra Time Saves penalties in shootout Still knocked out of the,0,762,WorldCup,Footy Jokes,Footy_JokesOG,Rdeebeatz,Ghana,223,292
1013596897544531969,en,2018-07-02 01:35:06,Twitter for Android,139,"RT @FCBarcelona: ?? @ivanrakitic scores the winning penalty to send @HNS_CFF into the #WorldCup quarter-finals, where they'll face Russia!…",scores the winning penalty to send into the quarter finals where they will face Russia,0,1031,WorldCup,"FC Barcelona,Ivan Rakitic,HNS | CFF","FCBarcelona,ivanrakitic,HNS_CFF",KolorBastion ??,San Francisco,608,190
1013596892574384128,en,2018-07-02 01:35:05,Twitter Lite,95,RT @onxmyown: POWER @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague,POWER,0,3,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Paola,FIFA World Cup ?,EXO","onxmyown,FIFAWorldCup,weareoneEXO",Guadalupe,Argentina,334,639
1013596887310532610,en,2018-07-02 01:35:04,Twitter for iPhone,125,RT @LeJuan__James: Lebron news is cool and all pero let’s gets back to what’s  important..... Let’s GO MEXICO! ???? #WorldCup,Lebron news is cool and all pero let gets back to what important Let GO MEXICO,0,3,WorldCup,LeJuan James,LeJuan__James,Samaydaliz,"Florida, USA",653,1936
1013596875784478720,en,2018-07-02 01:35:01,Twitter Lite,144,"RT @premierleague: Pure drama.

Despite Kasper Schmeichel's heroics for #DEN &amp; Mathias Zanka becoming Huddersfield's first ever #WorldCup s…",Pure drama Despite Kasper Schmeichels heroics for Mathias Zanka becoming Huddersfields first ever,0,748,"DEN,WorldCup",Premier League,premierleague,????@6/15LiSA?????????,???,282,650
1013596868645801986,en,2018-07-02 01:34:59,Twitter for iPhone,139,"RT @BBCMOTD: One of these nations will be in the #WorldCup final on July 15th:

#RUS 
#CRO 
#DEN 
#SWE 
#SUI 
#COL 
#ENG 

How about that?…",One of these nations will be in the final on July th How about that,0,1074,"WorldCup,RUS,CRO,DEN,SWE,SUI,COL,ENG",Match of the Day,BBCMOTD,Tim,"Perth, Western Australia",317,221
1013596867714781186,en,2018-07-02 01:34:59,Twitter for iPhone,140,"RT @Castro1021: This #WorldCup is so unpredictable man. After 3 knockout stage matches......

Messi and Ronaldo out.
Spain out.

Not to men…",This is so unpredictable man After knockout stage matches Messi and Ronaldo out Spain out Not to men,0,120,WorldCup,Castro1021,Castro1021,Dhiraj Ahuja,"New Delhi, India",22110,4119
1013596866133364736,en,2018-07-02 01:34:59,Twitter for Android,125,"RT @8Fact_Footballl: RAKITIC WINS IT FOR CROATIA! DENMARK ARE OUT!

#DEN ?????
#CRO ? ????

#WorldCup https://t.co/Gwh6iGbMkt",RAKITIC WINS IT FOR CROATIA DENMARK ARE OUT,0,162,"DEN,CRO,WorldCup",8Fact Football WC ?,8Fact_Footballl,Aldobudi,"Jakarta Pusat, DKI Jakarta",181,1924
1013596864892063750,en,2018-07-02 01:34:58,Twitter for iPad,140,"RT @ExoL94273553: @FIFAWorldCup Please play EXO’s Power. It is very motivational and energizing.

#FIFAStadiumDJ #WorldCup #EXO #?? @weareo…",Please play EXO Power It is very motivational and energizing,0,38,"FIFAStadiumDJ,WorldCup,EXO,??","EXO-L,FIFA World Cup ?","ExoL94273553,FIFAWorldCup",? EXO ?,? exo’s universe ?,22,32
1013596854678884353,en,2018-07-02 01:34:56,Twitter for Android,137,"RT @Oratiloe_Kego: #DateMyFamily #WorldCup #OurPerfectWedding This Made my day???...........!!! Wow, My God?????? https://t.co/XQmvbtnWe6",This Made my day Wow My God,0,774,"DateMyFamily,WorldCup,OurPerfectWedding",MY PINNED TWEET????,Oratiloe_Kego,Mntwana_WeSizwe_,"Johannesburg, South Africa ",806,949
1013596852732784641,en,2018-07-02 01:34:56,Twitter for iPad,133,"RT @maribexol: @FIFAWorldCup POWER ? by EXO @weareoneEXO
#WorldCup #FIFAStadiumDJ 
 
#dafBAMA2018EXO #?? #EXO https://t.co/D2kPBf7tQM",POWER by EXO,0,19,"WorldCup,FIFAStadiumDJ,dafBAMA2018EXO,??,EXO","Maribe?????,FIFA World Cup ?,EXO","maribexol,FIFAWorldCup,weareoneEXO",? EXO ?,? exo’s universe ?,22,32
1013596852569235458,en,2018-07-02 01:34:56,Twitter Web Client,137,"Don’t worry anymore, stop
Time is ticking, even now, tick tock #LayLeague #PowerByEXO #WorldCup #FIFAStadiumDJ @FIFAWorldCup @weareoneEXO",Don worry anymore stop Time is ticking even now tick tock,0,0,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Minseok el inmortal,Mexico,115,4
1013596847946981376,en,2018-07-02 01:34:54,Twitter Web Client,144,"When you see me
When we feel the same feeling
Power power~

?????
#PowerByEXO #WorldCup #FIFAStadiumDJ #XiuminLeague 
@weareoneEXO @FIFAWorldCup",When you see me When we feel the same feeling Power power,0,1,"PowerByEXO,WorldCup,FIFAStadiumDJ,XiuminLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",Frida Carrillo,"Zapopan, Jalisco",17,89
1013596846508396544,en,2018-07-02 01:34:54,Twitter for Android,112,"RT @horololooooooo: Do Kyungso

Please play #PowerByEXO  of @weareoneEXO 
#FIFAStadiumDJ #WorldCup @FIFAWorldCup",Do Kyungso Please play of,0,14,"PowerByEXO,FIFAStadiumDJ,WorldCup","We Are One,EXO,FIFA World Cup ?","horololooooooo,weareoneEXO,FIFAWorldCup",yaquiii,todos lados ,17,57
1013596845636050944,en,2018-07-02 01:34:54,Twitter for Android,93,"RT @Football__Tweet: The contrast of emotions. ?

#WorldCup #ESP #RUS https://t.co/DRvlfXRnhT",The contrast of emotions,0,307,"WorldCup,ESP,RUS",?? vs ?? Football Tweet,Football__Tweet,Elvis Good,"Anambra, Nigeria",142,336
1013596841173061632,en,2018-07-02 01:34:53,Twitter for iPhone,113,"RT @SoccerMemes: When Croatia's #WorldCup dream hung in the balance, this man stepped up. https://t.co/JoR8La18X1",When Croatias dream hung in the balance this man stepped up,0,86,WorldCup,Soccer Memes,SoccerMemes,Gerson Ronaldo Arias,"Los Angeles, CA",116,241
1013596836425355264,en,2018-07-02 01:34:52,Twitter for Android,140,"RT @MandyJimenezK: Denle mucho amor a bunnys ??????.

Please play #PowerByEXO of
@weareoneEXO 

#WorldCup 
#FIFAStadiumDJ

@FIFAWorldCup
#S…",Denle mucho amor bunnys Please play of,0,6,"PowerByEXO,WorldCup,FIFAStadiumDJ","Amy ????????,EXO,FIFA World Cup ?","MandyJimenezK,weareoneEXO,FIFAWorldCup",Deerbearpedia~,L-1485,1095,701
1013596828921499649,en,2018-07-02 01:34:50,Twitter for Android,139,"RT @realmadriden: ?? Croatia 1-1 ?? Denmark (3-2 pens)
?? @lukamodric10
? @Mateo_Kova23
? Two more madridistas to quarter finals
#WorldCup…",Croatia Denmark pens Two more madridistas to quarter finals,0,558,WorldCup,"Real Madrid C.F. ????,Luka Modri?,Mateo Kova?i?","realmadriden,lukamodric10,Mateo_Kova23",.,"Yogyakarta, Indonesia",499,194
1013596826987945985,en,2018-07-02 01:34:49,Twitter Lite,84,"RT @streetongue: GERMAN OUT
ARGENTINA OUT
PORTUGAL OUT
SPANYOL OUT

WOOOOW #WorldCup",GERMAN OUT ARGENTINA OUT PORTUGAL OUT SPANYOL OUT WOOOOW,0,69,WorldCup,adnid ?,streetongue,Dayu Wiwid,"Bangli, Bali, Indonesia",521,409
1013596825641574400,en,2018-07-02 01:34:49,Twitter for Android,86,"RT @Saj_PakPassion: Confirmed quarter-finals so far:
#FRA v #URU
#RUS v #CRO
#WorldCup",Confirmed quarter finals so far,0,27,"FRA,URU,RUS,CRO,WorldCup",Saj Sadiq,Saj_PakPassion,Faysal Gill,Lahore,101,832
1013596823456567296,en,2018-07-02 01:34:49,Twitter Lite,140,"RT @GabylCl9: @FIFAWorldCup 
@weareoneEXO 
#PowerByEXO 
#WorldCup 
#FIFAStadiumDJ 
#ChenLeague 
 We got a POWER! POWER!??? https://t.co/Fr4…",We got POWER POWER,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Gabriela Lizeth Cano,FIFA World Cup ?,EXO","GabylCl9,FIFAWorldCup,weareoneEXO",Guadalupe,Argentina,334,639
